"ORDER","UNIT","NAME","ID","SEX","EVENT","DATE","STATUS","MOM","INF.NAME"
"10","M1","Maitai","MAI","F","Takeover",2013-05-15,"Natal","Meena",""
"11","M1","Maitai","MAI","F","Female maturation",2015-01-18,"C","Meena",""
"12","M1","Maitai","MAI","F","END",2015-12-26,"","Meena",""
"1","unknown","Malawi","MAL","M","DOB",1995-07-05,"","",""
"2","W-OLD","Malawi","MAL","M","START",2006-02-01,"Leader","",""
"5","W-OLD","Malawi","MAL","M","END",2006-05-29,"Former leader","",""
"6","W-OLD","Malawi","MAL","M","DIS",2006-05-29,"Former leader","",""
"3","W-OLD","Malawi","MAL","M","Overthrown",2006-05-29,"Former leader","",""
"1","M","Mambo","MAM","F","DOB",2010-10-05,"Natal","Midge",""
"2","M1","Mambo","MAM","F","Independent",2011-07-12,"Natal","Midge",""
"3","M1","Mambo","MAM","F","START",2011-11-15,"Natal","Midge",""
"4","M1","Mambo","MAM","F","Takeover",2012-03-20,"Natal","Midge",""
"5","M1","Mambo","MAM","F","Fusion",2013-02-22,"Natal","Midge",""
"6","M1","Mambo","MAM","F","Takeover",2013-02-23,"Natal","Midge",""
"7","M1","Mambo","MAM","F","Fission",2013-05-10,"Natal","Midge",""
"8","M1","Mambo","MAM","F","Takeover",2013-05-15,"Natal","Midge",""
"9","M1","Mambo","MAM","F","Emigration - JUV/SA female",2013-07-11,"Natal","Midge",""
"10","M2","Mambo","MAM","F","Immigration - JUV/SA female",2013-07-11,"Natal","Midge",""
"11","M2","Mambo","MAM","F","Takeover",2013-07-20,"Natal","Midge",""
"12","M2","Mambo","MAM","F","Takeover",2013-08-11,"Natal","Midge",""
"13","M2","Mambo","MAM","F","Female maturation",2015-03-18,"C","Midge",""
"14","M2","Mambo","MAM","F","END",2015-12-26,"","Midge",""
"1","B","Mandrill","MAN","M","DOB",2005-01-01,"Natal","Buna",""
"2","B","Mandrill","MAN","M","START",2006-01-01,"Natal","Buna",""
"3","B","Mandrill","MAN","M","Independent",2006-05-17,"Natal","Buna",""
"4","B","Mandrill","MAN","M","END",NA,"Natal","Buna",""
"1","M","Mary","MAR","F","DOB",1997-08-25,"Natal","",""
"5","M","Mary","MAR","F","Birth",2003-12-01,"L","","Midge"
"6","M","Mary","MAR","F","Birth",2005-10-01,"L","","Madeline"
"N","M","Mary","MAR","F","Cyst",2006-01-01,"","",""
"7","M","Mary","MAR","F","START",2006-01-14,"L","","Madeline"
"8","M","Mary","MAR","F","Wean (swell)",2007-01-11,"C","","Madeline"
"9","M","Mary","MAR","F","Conception",2007-06-14,"P","","Magdelene"
"10","M","Mary","MAR","F","Birth",2007-12-14,"L","","Magdelene"
"11","M","Mary","MAR","F","Takeover",2008-04-22,"L","","Magdelene"
"12","M","Mary","MAR","F","Inf Death",2008-05-01,"C","","Magdelene"
"13","M","Mary","MAR","F","Conception",2008-08-04,"P","","Mojo"
"14","M","Mary","MAR","F","Birth",2009-02-03,"L","","Mojo"
"15","M","Mary","MAR","F","Takeover",2010-01-12,"L","","Mojo"
"16","M","Mary","MAR","F","Wean (swell)",2010-04-15,"C","","Mojo"
"17","M","Mary","MAR","F","Conception",2011-05-19,"P","","Moria"
"18","M","Mary","MAR","F","Takeover",2011-08-15,"P","","Moria"
"19","M2","Mary","MAR","F","Fission",2011-11-01,"P","","Moria"
"20","M2","Mary","MAR","F","Birth",2011-11-18,"L","","Moria"
"21","M2","Mary","MAR","F","Inf Death",2011-11-30,"C","","Moria"
"22","M2","Mary","MAR","F","Conception",2012-03-14,"P","","Mugbug"
"23","M2","Mary","MAR","F","Birth",2012-09-15,"L","","Mugbug"
"24","M3","Mary","MAR","F","Fusion",2013-02-22,"","",""
"25","M3","Mary","MAR","F","Takeover",2013-02-23,"","",""
"26","M2","Mary","MAR","F","Fission",2013-05-10,"L","",""
"27","M2","Mary","MAR","F","Takeover",2013-07-20,"L","","Mugbug"
"28","M2","Mary","MAR","F","Inf Death",2013-08-11,"C","","Mugbug"
"29","M2","Mary","MAR","F","Takeover",2013-08-11,"L","","Mugbug"
"30","M2","Mary","MAR","F","Conception",2013-09-22,"P","","Mufassa"
"31","M2","Mary","MAR","F","Birth",2014-03-23,"L","","Mufassa"
"32","M2","Mary","MAR","F","END",2015-12-26,"","",""
"3","M","Mary","MAR","F","Female maturation",NA,"C","",""
"4","M","Mary","MAR","F","First Birth",NA,"L","",""
"2","M","Mary","MAR","F","Independent",NA,"Natal","",""
"1","M1","Mastika","MAS","F","DOB",2014-09-20,"Natal","Mimi",""
"2","M1","Mastika","MAS","F","START",2014-09-20,"Natal","Mimi",""
"3","M1","Mastika","MAS","F","END",2015-12-26,"","Mimi",""
"1","unknown","Matt","MAT","M","DOB",1998-04-22,"","",""
"4","C3","Matt","MAT","M","Fission",2008-05-27,"Leader","",""
"2","C1","Matt","MAT","M","START",2008-05-27,"Leader","",""
"3","C1","Matt","MAT","M","Takes over unit",2008-05-27,"Leader","",""
"7","C3","Matt","MAT","M","END",2011-01-29,"Former leader","",""
"5","C3","Matt","MAT","M","Overthrown",2011-01-29,"Former leader","",""
"8","C3","Matt","MAT","M","DIS",2011-01-29,"Former leader","",""
"1","M","Maude","MAU","F","DOB",1982-05-25,"Natal","",""
"N","M","Maude","MAU","F","Cyst",2006-01-01,"","",""
"5","M","Maude","MAU","F","START",2006-01-14,"C","",""
"6","M","Maude","MAU","F","DOD",2006-05-19,"","",""
"7","M","Maude","MAU","F","END",2006-05-19,"","",""
"3","M","Maude","MAU","F","Female maturation",NA,"C","",""
"4","M","Maude","MAU","F","First Birth",NA,"L","",""
"2","M","Maude","MAU","F","Independent",NA,"Natal","",""
"1","M","Maxine","MAX","F","DOB",1992-10-08,"Natal","",""
"5","M","Maxine","MAX","F","Birth",2005-06-15,"L","","Sardine"
"6","M","Maxine","MAX","F","START",2006-01-14,"L","","Sardine"
"7","M","Maxine","MAX","F","Wean (swell)",2007-05-17,"C","","Sardine"
"8","M","Maxine","MAX","F","Conception",2007-10-01,"P","","Imax"
"9","M","Maxine","MAX","F","Birth",2008-04-01,"L","","Imax"
"10","M","Maxine","MAX","F","Takeover",2008-04-22,"L","","Imax"
"11","M","Maxine","MAX","F","END",2008-10-03,"","",""
"12","M","Maxine","MAX","F","Inf Death",2008-10-03,"C","","Imax"
"13","M","Maxine","MAX","F","DOD",2008-10-04,"","",""
"3","M","Maxine","MAX","F","Female maturation",NA,"C","",""
"4","M","Maxine","MAX","F","First Birth",NA,"L","",""
"2","M","Maxine","MAX","F","Independent",NA,"Natal","",""
"1","M","Maze","MAZ","F","DOB",2004-12-15,"Natal","Monica",""
"2","M","Maze","MAZ","F","Independent",2006-06-14,"Natal","Monica",""
"3","M","Maze","MAZ","F","Takeover",2008-04-22,"","Monica",""
"4","M","Maze","MAZ","F","Female maturation",2009-09-15,"C","Monica",""
"5","M","Maze","MAZ","F","START",2009-09-15,"C","Monica",""
"6","M","Maze","MAZ","F","Takeover",2010-01-12,"C","Monica",""
"7","M","Maze","MAZ","F","Conception",2010-04-21,"P","Monica","Omar"
"8","M","Maze","MAZ","F","First Birth",2010-10-21,"L","Monica","Omar"
"9","M","Maze","MAZ","F","Wean (swell)",2011-07-12,"C","Monica","Omar"
"10","M","Maze","MAZ","F","Takeover",2011-08-15,"C","Monica",""
"11","M1","Maze","MAZ","F","Fission",2011-11-01,"C","Monica",""
"12","M1","Maze","MAZ","F","Takeover",2012-03-20,"C","Monica",""
"13","M3","Maze","MAZ","F","Fusion",2013-02-22,"C","Monica",""
"14","M3","Maze","MAZ","F","Takeover",2013-02-23,"C","Monica",""
"15","M1","Maze","MAZ","F","Fission",2013-05-10,"","Monica",""
"16","M1","Maze","MAZ","F","Takeover",2013-05-15,"","Monica",""
"17","M1","Maze","MAZ","F","Conception",2013-06-12,"P","Monica","Millie"
"18","M1","Maze","MAZ","F","Birth",2013-12-11,"L","Monica","Millie"
"19","M1","Maze","MAZ","F","Wean (swell)",2015-06-04,"C","Monica","Millie"
"20","M1","Maze","MAZ","F","END",2015-12-26,"","Monica",""
"1","M1","Mebet","MEB","F","DOB",2014-02-25,"Natal","Moira",""
"2","M1","Mebet","MEB","F","START",2014-03-18,"Natal","Moira",""
"3","M1","Mebet","MEB","F","END",2015-12-26,"","Moira",""
"1","M","Meena","MEE","F","DOB",1998-01-01,"Natal","",""
"4","M","Meena","MEE","F","First Birth?",2004-05-01,"L","","Muppet"
"5","M","Meena","MEE","F","First Birth?",2004-05-01,"L","","Mesquite"
"6","M","Meena","MEE","F","START",2006-01-14,"L","","Muppet"
"7","M","Meena","MEE","F","Wean (swell)",2006-02-17,"C","","Muppet"
"8","M","Meena","MEE","F","Conception",2006-02-18,"P","","Stan"
"9","M","Meena","MEE","F","Birth",2006-08-20,"L","","Stan"
"10","M","Meena","MEE","F","Wean (swell)",2007-11-09,"C","","Stan"
"11","M","Meena","MEE","F","Takeover",2008-04-22,"C","",""
"12","M","Meena","MEE","F","Conception",2008-07-09,"P","","Gonzo"
"13","M","Meena","MEE","F","Birth",2009-01-08,"L","","Gonzo"
"14","M","Meena","MEE","F","Takeover",2010-01-12,"L","","Gonzo"
"15","M","Meena","MEE","F","Wean (swell)",2010-02-15,"C","","Gonzo"
"16","M","Meena","MEE","F","Conception",2010-04-18,"P","","Maitai"
"17","M","Meena","MEE","F","Birth",2010-10-18,"L","","Maitai"
"18","M","Meena","MEE","F","Takeover",2011-08-15,"L","","Maitai"
"19","M","Meena","MEE","F","Wean (swell)",2011-08-30,"C","","Maitai"
"20","M1","Meena","MEE","F","Fission",2011-11-01,"C","",""
"21","M1","Meena","MEE","F","Takeover",2012-03-19,"C","",""
"22","M1","Meena","MEE","F","Conception",2012-06-03,"P","","Mistletoe"
"23","M1","Meena","MEE","F","Birth",2012-12-03,"L","","Mistletoe"
"25","M3","Meena","MEE","F","Fusion",2013-02-22,"L","","Mistletoe"
"24","M1","Meena","MEE","F","Takeover",2013-02-22,"L","","Mistletoe"
"27","M1","Meena","MEE","F","Fission",2013-05-10,"L","",""
"26","M3","Meena","MEE","F","Takeover",2013-05-10,"L","",""
"28","M1","Meena","MEE","F","Wean (swell)",2014-02-07,"C","","Mistletoe"
"29","M1","Meena","MEE","F","Conception",2014-03-06,"P","","Macbeth"
"30","M1","Meena","MEE","F","Birth",2014-09-02,"L","","Macbeth"
"31","M1","Meena","MEE","F","Wean (swell)",2015-07-03,"C","","Macbeth"
"32","M1","Meena","MEE","F","END",2015-12-26,"","",""
"3","M","Meena","MEE","F","Female maturation",NA,"C","",""
"2","M","Meena","MEE","F","Independent",NA,"Natal","",""
"1","M","Meg","MEG","F","DOB",2009-02-09,"Natal","Midge",""
"2","M","Meg","MEG","F","DOD",2009-10-25,"","Midge",""
"4","M","Meg","MEG","F","END",2009-10-25,"","Midge",""
"3","M","Meg","MEG","F","START",NA,"","Midge",""
"1","M2","Mei","MEI","F","DOB",2012-08-07,"Natal","Moo",""
"2","M2","Mei","MEI","F","Fusion",2013-02-22,"Natal","Moo",""
"3","M2","Mei","MEI","F","Fission",2013-05-10,"Natal","Moo",""
"4","M2","Mei","MEI","F","START",2013-05-23,"Natal","Moo",""
"5","M2","Mei","MEI","F","Takeover",2013-07-20,"Natal","Moo",""
"6","M2","Mei","MEI","F","Takeover",2013-08-11,"Natal","Moo",""
"7","M2","Mei","MEI","F","Independent",2013-08-15,"Natal","Moo",""
"8","M2","Mei","MEI","F","END",2015-12-26,"","Moo",""
"1","M2","Mekele","MEK","M","DOB",2014-01-25,"Natal","Midge",""
"2","M2","Mekele","MEK","M","START",2014-03-18,"Natal","Midge",""
"3","M2","Mekele","MEK","M","END",2015-12-26,"","Midge",""
"1","M","Mesquite","MES","F","DOB",2004-05-01,"Natal","Meena",""
"2","M","Mesquite","MES","F","START",NA,"Natal","Meena",""
"4","M","Mesquite","MES","F","DOD",NA,"Natal","Meena",""
"5","M","Mesquite","MES","F","END",NA,"Natal","Meena",""
"3","M","Mesquite","MES","F","Independent",NA,"Natal","Meena",""
"1","unknown","Mhetik","MHE","M","DOB",2002-03-29,"","",""
"2","J","Mhetik","MHE","M","START",2011-03-24,"Leader","",""
"3","J","Mhetik","MHE","M","Takes over unit",2011-03-24,"Leader","",""
"5","J","Mhetik","MHE","M","Leader to follower",2014-10-23,"Follower","",""
"4","J","Mhetik","MHE","M","Overthrown",2014-10-23,"Former leader","",""
"7","J1","Mhetik","MHE","M","Fusion",2014-10-24,"Follower","",""
"6","J1","Mhetik","MHE","M","Takeover",2014-10-24,"Follower","",""
"8","J1","Mhetik","MHE","M","Major injury",2014-10-25,"Follower","",""
"9","J1","Mhetik","MHE","M","END",2015-12-26,"","",""
"1","M","Miagi","MIA","M","DOB",2010-09-23,"Natal","Muppet",""
"2","M","Miagi","MIA","M","START",2010-09-23,"Natal","Muppet",""
"3","M","Miagi","MIA","M","Independent",2011-10-25,"Natal","Muppet",""
"4","M1","Miagi","MIA","M","Fission",2011-11-01,"Natal","Muppet",""
"6","M3","Miagi","MIA","M","Fusion",2013-02-22,"Natal","Muppet",""
"5","M1","Miagi","MIA","M","Takeover",2013-02-22,"Natal","Muppet",""
"8","M1","Miagi","MIA","M","Fission",2013-05-10,"Natal","Muppet",""
"7","M3","Miagi","MIA","M","Takeover",2013-05-10,"Natal","Muppet",""
"9","M1","Miagi","MIA","M","END",2015-12-26,"","Muppet",""
"1","M2","Mickey","MIC","F","DOB",2012-06-05,"Natal","Madeline",""
"3","M3","Mickey","MIC","F","Fusion",2013-02-22,"Natal","Madeline",""
"2","M2","Mickey","MIC","F","Takeover",2013-02-22,"Natal","Madeline",""
"4","M2","Mickey","MIC","F","Fission",2013-05-10,"Natal","Madeline",""
"5","M2","Mickey","MIC","F","START",2013-05-23,"Natal","Madeline",""
"6","M2","Mickey","MIC","F","Takeover",2013-07-20,"Natal","Madeline",""
"7","M2","Mickey","MIC","F","Takeover",2013-08-11,"Natal","Madeline",""
"8","M2","Mickey","MIC","F","Independent",2013-08-15,"Natal","Madeline",""
"9","M2","Mickey","MIC","F","END",2015-12-26,"","Madeline",""
"1","M","Midge","MID","F","DOB",2002-11-04,"Natal","Mary",""
"2","M","Midge","MID","F","START",2007-03-01,"Natal","Mary",""
"4","M","Midge","MID","F","Female maturation",2008-03-27,"C","Mary",""
"5","M","Midge","MID","F","Takeover",2008-04-22,"C","Mary",""
"6","M","Midge","MID","F","Conception",2008-08-10,"P","Mary","Meg"
"7","M","Midge","MID","F","First Birth",2009-02-09,"L","Mary","Meg"
"8","M","Midge","MID","F","Inf Death",2009-10-25,"C","Mary","Meg"
"9","M","Midge","MID","F","Takeover",2010-01-12,"C","Mary",""
"10","M","Midge","MID","F","Conception",2010-04-05,"P","Mary","Mambo"
"11","M","Midge","MID","F","Birth",2010-10-05,"L","Mary","Mambo"
"12","M","Midge","MID","F","Wean (swell)",2011-07-12,"C","Mary","Mambo"
"13","M","Midge","MID","F","Takeover",2011-08-15,"C","Mary",""
"14","M1","Midge","MID","F","Fission",2011-11-01,"C","Mary",""
"15","M1","Midge","MID","F","Takeover",2012-03-20,"C","Mary",""
"17","M3","Midge","MID","F","Fusion",2013-02-22,"C","Mary",""
"16","M3","Midge","MID","F","Takeover",2013-02-22,"C","Mary",""
"19","M1","Midge","MID","F","Fission",2013-05-10,"C","Mary",""
"18","M3","Midge","MID","F","Takeover",2013-05-10,"C","Mary",""
"20","M1","Midge","MID","F","Emigration - Adult female",2013-07-11,"C","Mary",""
"21","M2","Midge","MID","F","Immigration - Adult female",2013-07-11,"C","Mary",""
"22","M2","Midge","MID","F","Takeover",2013-07-20,"C","Mary",""
"23","M2","Midge","MID","F","Takeover",2013-08-11,"C","Mary",""
"24","M2","Midge","MID","F","Conception",2013-08-20,"P","Mary","Mekele"
"25","M2","Midge","MID","F","Birth",2014-02-18,"L","Mary","Mekele"
"26","M2","Midge","MID","F","Wean (swell)",2015-04-20,"C","Mary","Mekele"
"27","M2","Midge","MID","F","Conception",2015-05-26,"P","Mary","Moyst"
"28","M2","Midge","MID","F","Birth",2015-11-22,"L","Mary","Moyst"
"29","M2","Midge","MID","F","END",2015-12-26,"","Mary",""
"3","M","Midge","MID","F","Independent",NA,"Natal","Mary",""
"1","M","Mienke","MIE","F","DOB",2007-10-04,"Natal","Mimi",""
"2","M","Mienke","MIE","F","Takeover",2008-04-22,"Natal","Mimi",""
"3","M","Mienke","MIE","F","DOD",2008-05-01,"Natal","Mimi",""
"4","M","Mienke","MIE","F","END",2008-05-01,"Natal","Mimi",""
"5","M","Mienke","MIE","F","START",NA,"Natal","Mimi",""
"1","M1","Millie","MIL","F","DOB",2013-12-10,"Natal","Maze",""
"2","M1","Millie","MIL","F","START",2013-12-10,"Natal","Maze",""
"3","M1","Millie","MIL","F","Independent",2015-06-04,"Natal","Maze",""
"4","M1","Millie","MIL","F","END",2015-12-26,"","Maze",""
"1","M","Mimi","MIM","F","DOB",1998-09-09,"Natal","",""
"5","M","Mimi","MIM","F","Birth",2004-12-15,"L","","Mouse"
"6","M","Mimi","MIM","F","START",2006-01-14,"L","","Mouse"
"7","M","Mimi","MIM","F","Wean (swell)",2006-02-20,"C","","Mouse"
"8","M","Mimi","MIM","F","Conception",2007-04-04,"P","","Mienkie"
"9","M","Mimi","MIM","F","Birth",2007-10-04,"L","","Mienkie"
"10","M","Mimi","MIM","F","Takeover",2008-04-22,"L","","Mienkie"
"11","M","Mimi","MIM","F","Inf Death",2008-05-01,"C","","Mienkie"
"12","M","Mimi","MIM","F","Conception",2008-08-02,"P","","Munchkin"
"13","M","Mimi","MIM","F","Birth",2009-02-01,"L","","Munchkin"
"14","M","Mimi","MIM","F","Takeover",2010-01-12,"L","","Munchkin"
"15","M","Mimi","MIM","F","Wean (swell)",2010-04-15,"C","","Munchkin"
"16","M","Mimi","MIM","F","Conception",2011-03-25,"P","","Vasco"
"17","M","Mimi","MIM","F","Takeover",2011-08-15,"P","","Vasco"
"18","M","Mimi","MIM","F","Birth",2011-09-24,"L","","Vasco"
"19","M1","Mimi","MIM","F","Fission",2011-11-01,"L","","Vasco"
"20","M1","Mimi","MIM","F","Takeover",2012-03-20,"C","","Vasco"
"21","M1","Mimi","MIM","F","Inf Death",2012-06-18,"C","","Vasco"
"23","M3","Mimi","MIM","F","Fusion",2013-02-22,"","",""
"22","M1","Mimi","MIM","F","Takeover",2013-02-22,"C","",""
"24","M3","Mimi","MIM","F","Conception",2013-04-14,"P","","Mylo"
"26","M1","Mimi","MIM","F","Fission",2013-05-10,"","",""
"25","M3","Mimi","MIM","F","Takeover",2013-05-10,"","",""
"27","M1","Mimi","MIM","F","Birth",2013-10-14,"L","","Mylo"
"28","M1","Mimi","MIM","F","Inf Death",2014-02-18,"C","","Mylo"
"29","M1","Mimi","MIM","F","Conception",2014-03-24,"P","","Mastika"
"30","M1","Mimi","MIM","F","Birth",2014-09-20,"L","","Mastika"
"31","M1","Mimi","MIM","F","END",2015-12-26,"","",""
"3","M","Mimi","MIM","F","Female maturation",NA,"C","",""
"4","M","Mimi","MIM","F","First Birth",NA,"L","",""
"2","M","Mimi","MIM","F","Independent",NA,"Natal","",""
"1","M1","Mistletoe","MIS","F","DOB",2012-12-03,"Natal","Meena",""
"2","M1","Mistletoe","MIS","F","START",2012-12-03,"","Meena",""
"4","M3","Mistletoe","MIS","F","Fusion",2013-02-22,"","Meena",""
"3","M1","Mistletoe","MIS","F","Takeover",2013-02-22,"","Meena",""
"6","M1","Mistletoe","MIS","F","Fission",2013-05-10,"","Meena",""
"5","M3","Mistletoe","MIS","F","Takeover",2013-05-10,"","Meena",""
"7","M1","Mistletoe","MIS","F","Independent",2014-02-07,"Natal","Meena",""
"8","M1","Mistletoe","MIS","F","DOD",2014-09-17,"Natal","Meena",""
"9","M1","Mistletoe","MIS","F","END",2014-09-17,"Natal","Meena",""
"1","A1","Mite","MIT","M","DOB",2006-01-27,"Natal","Axum",""
"2","A1","Mite","MIT","M","START",2006-01-27,"Natal","Axum",""
"3","A1","Mite","MIT","M","Takeover",2006-02-15,"Natal","Axum",""
"4","A1","Mite","MIT","M","DOD",2006-06-07,"Natal","Axum",""
"5","A1","Mite","MIT","M","END",2006-06-07,"Natal","Axum",""
"1","unknown","Moby Dick","MOB","M","DOB",1999-06-15,"","",""
"2","AMG","Moby Dick","MOB","M","START",2008-06-09,"Bachelor","",""
"3","C1","Moby Dick","MOB","M","Immigration - Adult male",2009-04-15,"Follower","",""
"5","C1","Moby Dick","MOB","M","Emigration - Adult male",2009-06-18,"Follower","",""
"4","AMG","Moby Dick","MOB","M","Joins AMG",2009-06-18,"Bachelor","",""
"6","C1","Moby Dick","MOB","M","Immigration - Adult male",2009-07-17,"Follower","",""
"N","C1","Moby Dick","MOB","M","Cyst",2009-09-01,"","",""
"7","C1","Moby Dick","MOB","M","Emigration - Adult male",2010-03-28,"Follower","",""
"8","S","Moby Dick","MOB","M","Immigration - Adult male",2010-03-28,"Follower","",""
"9","C1","Moby Dick","MOB","M","Emigration - Adult male",2011-03-23,"Follower","",""
"10","K","Moby Dick","MOB","M","Immigration - Adult male",2011-03-23,"Follower","",""
"11","K","Moby Dick","MOB","M","Emigration - Adult male",2011-03-28,"","",""
"12","C1","Moby Dick","MOB","M","Immigration - Adult male",2011-05-23,"Follower","",""
"13","C1","Moby Dick","MOB","M","Emigration - Adult male",2011-07-22,"Follower","",""
"14","AMG","Moby Dick","MOB","M","Joins AMG",2011-10-18,"Bachelor","",""
"15","C1","Moby Dick","MOB","M","Immigration - Adult male",2011-12-15,"Follower","",""
"17","C1","Moby Dick","MOB","M","Emigration - Adult male",2013-01-23,"Follower","",""
"16","AMG","Moby Dick","MOB","M","Joins AMG",2013-01-23,"Bachelor","",""
"18","O","Moby Dick","MOB","M","Immigration - Adult male",2013-04-13,"Follower","",""
"21","O","Moby Dick","MOB","M","Emigration - Adult male",2013-06-29,"","",""
"20","AMG","Moby Dick","MOB","M","END",2013-06-29,"Bachelor","",""
"19","AMG","Moby Dick","MOB","M","Joins AMG",2013-06-29,"Bachelor","",""
"23","S","Moby Dick","MOB","M","Emigration - Adult male",NA,"","",""
"22","AMG","Moby Dick","MOB","M","Joins AMG",NA,"Bachelor","",""
"24","C1","Moby Dick","MOB","M","Immigration - Adult male",NA,"Follower","",""
"1","M2","Mohammed","MOH","M","DOB",2014-09-09,"Natal","Madeline",""
"2","M2","Mohammed","MOH","M","START",2014-09-15,"Natal","Madeline",""
"3","M2","Mohammed","MOH","M","END",2015-12-26,"","Madeline",""
"1","M","Moira","MOI","F","DOB",2007-07-12,"Natal","Monica",""
"2","M","Moira","MOI","F","Takeover",2008-04-22,"","Monica",""
"3","M","Moira","MOI","F","Independent",2008-05-03,"Natal","Monica",""
"4","M","Moira","MOI","F","Takeover",2011-08-15,"","Monica",""
"5","M","Moira","MOI","F","Female maturation",2011-09-07,"C","Monica",""
"6","M","Moira","MOI","F","START",2011-09-26,"C","Monica",""
"7","M1","Moira","MOI","F","Fission",2011-11-01,"C","Monica",""
"9","M3","Moira","MOI","F","Fusion",2013-02-22,"","Monica",""
"8","M1","Moira","MOI","F","Takeover",2013-02-22,"C","Monica",""
"10","M1","Moira","MOI","F","Takeover",2013-03-20,"C","Monica",""
"12","M1","Moira","MOI","F","Fission",2013-05-10,"","Monica",""
"11","M1","Moira","MOI","F","Takeover",2013-05-10,"","Monica",""
"13","M1","Moira","MOI","F","Conception",2013-08-26,"P","Monica","Mebet"
"14","M1","Moira","MOI","F","First Birth",2014-02-25,"L","Monica","Mebet"
"15","M1","Moira","MOI","F","END",2015-12-26,"","Monica",""
"1","M","Mojo","MOJ","M","DOB",2009-02-03,"Natal","Mary",""
"2","M","Mojo","MOJ","M","START",2009-02-03,"Natal","Mary",""
"3","M","Mojo","MOJ","M","Independent",2010-04-15,"Natal","Mary",""
"4","unknown","Mojo","MOJ","M","Emigration - JUV/SA male",2013-01-30,"Natal","Mary",""
