ORDER,UNIT,NAME,ID,SEX,EVENT,DATE,STATUS,MOM,INF.NAME
7,M2,Mojo,MOJ,M,Immigration - JUV/SA male,11/5/14,Natal,Mary,
8,M2,Mojo,MOJ,M,END,12/26/15,,Mary,
1,unknown,Mola,MOL,M,DOB,7/5/95,,,
2,R,Mola,MOL,M,START,1/1/06,Leader,,
3,R,Mola,MOL,M,Overthrown,1/31/06,Former leader,,
5,R,Mola,MOL,M,END,4/8/08,Former leader,,
6,R,Mola,MOL,M,DIS,4/8/08,Former leader,,
1,M1,Momo,MOM,M,DOB,12/10/13,Natal,Muppet,
2,M1,Momo,MOM,M,START,12/11/13,Natal,Muppet,
3,M1,Momo,MOM,M,DOD,4/29/15,,,
4,M1,Momo,MOM,M,END,4/29/15,,Muppet,
1,M1,Monica,MON,F,DOB,6/6/93,Natal,,
5,M,Monica,MON,F,Birth,12/15/04,L,,Maze
6,M,Monica,MON,F,START,1/14/06,L,,Maze
7,M,Monica,MON,F,Wean (swell),6/14/06,C,,Maze
8,M,Monica,MON,F,Conception,1/10/07,P,,Moira
9,M,Monica,MON,F,Birth,7/12/07,L,,Moira
10,M,Monica,MON,F,Takeover,4/22/08,L,,Moira
11,M,Monica,MON,F,Wean (swell),5/3/08,C,,Moira
12,M,Monica,MON,F,Takeover,1/12/10,C,,
13,M,Monica,MON,F,Conception,4/5/11,P,,Mystery
14,M,Monica,MON,F,Takeover,8/15/11,P,,Mystery
15,M,Monica,MON,F,Birth,10/5/11,L,,Mystery
16,M1,Monica,MON,F,Fission,11/1/11,L,,Mystery
17,M1,Monica,MON,F,Takeover,3/20/12,L,,Mystery
18,M1,Monica,MON,F,Inf Death,8/11/12,C,,Mystery
20,M1,Monica,MON,F,Fusion,2/22/13,,,
19,M1,Monica,MON,F,Takeover,2/22/13,C,,
21,M1,Monica,MON,F,Fission,5/10/13,,,
22,M1,Monica,MON,F,Takeover,5/15/13,,,
23,M1,Monica,MON,F,Conception,7/5/13,P,,Muckluck
24,M1,Monica,MON,F,Birth,1/1/14,L,,Muckluck
26,M1,Monica,MON,F,END,12/26/15,,,
3,M1,Monica,MON,F,Female maturation,NA,C,,
4,M1,Monica,MON,F,First Birth,NA,L,,
2,M1,Monica,MON,F,Independent,NA,Natal,,
25,M1,Monica,MON,F,Wean (swell),NA,C,,Muckluck
1,M,Moo,MOO,F,DOB,10/24/02,Natal,,
3,M,Moo,MOO,F,START,3/1/07,,,
4,M,Moo,MOO,F,Female maturation,6/7/07,C,,
5,M,Moo,MOO,F,Takeover,4/22/08,C,,
6,M,Moo,MOO,F,Conception,6/12/08,P,,Domino
7,M,Moo,MOO,F,First Birth,12/12/08,L,,Domino
8,M,Moo,MOO,F,Takeover,1/12/10,L,,Domino
9,M,Moo,MOO,F,Wean (swell),4/15/10,C,,Domino
10,M,Moo,MOO,F,Conception,5/5/11,P,,Oink
11,M,Moo,MOO,F,Takeover,8/15/11,P,,Oink
12,M2,Moo,MOO,F,Fission,11/1/11,P,,Oink
13,M2,Moo,MOO,F,Birth,11/4/11,L,,Oink
14,M2,Moo,MOO,F,Inf Death,12/9/11,C,,Oink
15,M2,Moo,MOO,F,Conception,2/6/12,P,,Mei
16,M2,Moo,MOO,F,Birth,8/7/12,L,,Mei
18,M3,Moo,MOO,F,Fusion,2/22/13,L,,Mei
17,M2,Moo,MOO,F,Takeover,2/22/13,L,,Mei
20,M2,Moo,MOO,F,Fission,5/10/13,,,
19,M2,Moo,MOO,F,Takeover,7/20/13,L,,Mei
21,M2,Moo,MOO,F,Takeover,8/11/13,L,,Mei
22,M2,Moo,MOO,F,Wean (swell),8/15/13,C,,Mei
23,M2,Moo,MOO,F,Conception,3/14/14,P,,Myrtle
24,M2,Moo,MOO,F,Birth,9/10/14,L,,Myrtle
25,M2,Moo,MOO,F,END,12/26/15,,,
2,M,Moo,MOO,F,Independent,NA,Natal,,
1,M2,Moria,MOR,F,DOB,11/18/11,Natal,Mary,
2,M2,Moria,MOR,F,START,11/18/11,,Mary,
3,M2,Moria,MOR,F,DOD,11/30/11,,Mary,
4,M2,Moria,MOR,F,END,11/30/11,,Mary,
1,M,Mouse,MOU,F,DOB,12/15/04,Natal,Mimi,
2,M,Mouse,MOU,F,Independent,2/20/06,Natal,Mimi,
3,M,Mouse,MOU,F,Takeover,4/22/08,,Mimi,
4,M,Mouse,MOU,F,START,2/20/06,,Mimi,
5,M,Mouse,MOU,F,Female maturation,8/24/09,C,Mimi,
6,M,Mouse,MOU,F,Takeover,1/12/10,C,Mimi,
7,M,Mouse,MOU,F,Conception,3/22/10,P,Mimi,Ait
8,M,Mouse,MOU,F,First Birth,9/21/10,L,Mimi,Ait
9,M,Mouse,MOU,F,Takeover,8/15/11,L,Mimi,Ait
10,M,Mouse,MOU,F,Wean (swell),8/30/11,C,Mimi,Ait
11,M,Mouse,MOU,F,Inf Death,9/30/11,C,Mimi,Ait
12,M1,Mouse,MOU,F,Fission,11/1/11,C,Mimi,
13,M1,Mouse,MOU,F,Takeover,3/20/12,,Mimi,
14,M1,Mouse,MOU,F,Conception,4/29/12,P,Mimi,Myce
15,M1,Mouse,MOU,F,Birth,10/29/12,L,Mimi,Myce
17,M3,Mouse,MOU,F,Fusion,2/22/13,L,Mimi,Myce
16,M1,Mouse,MOU,F,Takeover,2/22/13,L,Mimi,Myce
18,M1,Mouse,MOU,F,Fission,5/10/13,L,Mimi,
19,M1,Mouse,MOU,F,Takeover,5/12/13,L,Mimi,
20,M1,Mouse,MOU,F,Wean (swell),7/2/13,C,Mimi,Myce
21,M1,Mouse,MOU,F,Conception,6/11/14,P,Mimi,Myte
22,M1,Mouse,MOU,F,Birth,12/8/14,L,Mimi,Myte
23,M1,Mouse,MOU,F,END,12/26/15,,Mimi,
1,M1,Mowtat,MOW,F,DOB,8/16/14,Natal,Munchkin,
2,M1,Mowtat,MOW,F,START,8/16/14,Natal,Munchkin,
3,M1,Mowtat,MOW,F,END,12/26/15,,Munchkin,
1,M2,Moyst,MOY,F,DOB,11/22/15,Natal,Midge,
2,M2,Moyst,MOY,F,START,11/23/15,Natal,Midge,
3,M2,Moyst,MOY,F,END,12/26/15,,Midge,
1,unknown,MrTambourine Man,MRT,M,DOB,12/19/02,,,
3,M,MrTambourine Man,MRT,M,Immigration - Adult male,4/6/11,Follower,,
2,M,MrTambourine Man,MRT,M,START,4/6/11,Follower,,
4,M,MrTambourine Man,MRT,M,Emigration - Adult male,5/28/11,Follower,,
5,M,MrTambourine Man,MRT,M,END,5/28/11,Follower,,
6,M,MrTambourine Man,MRT,M,DIS,5/28/11,Follower,,
1,M1,Muckluck,MUC,F,DOB,1/1/14,Natal,Monica,
2,M1,Muckluck,MUC,F,START,1/1/14,Natal,Monica,
3,M1,Muckluck,MUC,F,END,12/26/15,,Monica,
1,M2,Mufassa,MUF,M,DOB,3/18/14,Natal,Mary,
2,M2,Mufassa,MUF,M,START,3/26/14,Natal,Mary,
3,M2,Mufassa,MUF,M,END,12/26/15,,Mary,
1,M2,Mugbug,MUG,M,DOB,9/15/12,Natal,Mary,
2,M2,Mugbug,MUG,M,START,9/15/12,Natal,Mary,
4,M3,Mugbug,MUG,M,Fusion,2/22/13,Natal,Mary,
3,M2,Mugbug,MUG,M,Takeover,2/22/13,Natal,Mary,
5,M2,Mugbug,MUG,M,Fission,5/10/13,Natal,Mary,
6,M2,Mugbug,MUG,M,Takeover,5/12/13,Natal,Mary,
7,M2,Mugbug,MUG,M,Takeover,7/20/13,Natal,Mary,
8,M2,Mugbug,MUG,M,DOD,8/11/13,Natal,Mary,
9,M2,Mugbug,MUG,M,END,8/11/13,Natal,Mary,
1,unknown,Mulu,MUL,M,DOB,5/30/03,,,
2,M1,Mulu,MUL,M,START,3/18/12,Leader,,
3,M1,Mulu,MUL,M,Takes over unit,3/18/12,Leader,,
5,M1,Mulu,MUL,M,Fusion,2/22/13,Former leader,,
4,M1,Mulu,MUL,M,Leader to follower,2/22/13,Follower,,
6,M1,Mulu,MUL,M,Overthrown,2/23/13,Former leader,,
8,AMG,Mulu,MUL,M,END,3/27/14,,,
7,AMG,Mulu,MUL,M,Joins AMG,3/27/14,Bachelor,,
1,unknown,Mummy,MUM,M,DOB,11/13/03,,,
2,AMG,Mummy,MUM,M,START,3/29/11,Bachelor,,
3,C1,Mummy,MUM,M,Takes over unit,2/29/12,Leader,,
4,C1,Mummy,MUM,M,Overthrown,5/18/12,Follower,,
6,unknown,Mummy,MUM,M,END,5/30/12,,,
7,AMG,Mummy,MUM,M,Joins AMG,5/30/12,Follower,,
1,M,Munchkin,MUN,F,DOB,2/1/09,Natal,Mimi,
2,M,Munchkin,MUN,F,Takeover,1/12/10,,Mimi,
3,M,Munchkin,MUN,F,Independent,4/15/10,Natal,Mimi,
4,M,Munchkin,MUN,F,Takeover,8/15/11,,Mimi,
5,M1,Munchkin,MUN,F,Fission,11/1/11,,Mimi,
6,M1,Munchkin,MUN,F,START,11/15/11,,Mimi,
8,M3,Munchkin,MUN,F,Fusion,2/22/13,,Mimi,
7,M1,Munchkin,MUN,F,Takeover,2/22/13,,Mimi,
9,M3,Munchkin,MUN,F,Takeover,3/20/13,,Mimi,
10,M1,Munchkin,MUN,F,Fission,5/10/13,,Mimi,
11,M1,Munchkin,MUN,F,Takeover,5/15/13,,Mimi,
12,M1,Munchkin,MUN,F,Female maturation,6/5/13,C,Mimi,
13,M1,Munchkin,MUN,F,Conception,2/14/14,P,Mimi,Mowtat
14,M1,Munchkin,MUN,F,First Birth,8/16/14,L,Mimi,Mowtat
15,M1,Munchkin,MUN,F,END,12/26/15,,Mimi,
1,M,Muppet,MUP,F,DOB,2/24/04,Natal,Meena,
2,M,Muppet,MUP,F,Independent,2/17/06,Natal,Meena,
3,M,Muppet,MUP,F,Female maturation,10/7/08,C,Meena,
4,M,Muppet,MUP,F,START,2/17/06,C,Meena,
5,M,Muppet,MUP,F,Takeover,1/12/10,C,Meena,
6,M,Muppet,MUP,F,Conception,3/24/10,P,Meena,Miagi
7,M,Muppet,MUP,F,First Birth,9/23/10,L,Meena,Miagi
8,M,Muppet,MUP,F,Takeover,8/15/11,L,Meena,Miagi
9,M,Muppet,MUP,F,Wean (swell),10/25/11,C,Meena,Miagi
10,M1,Muppet,MUP,F,Fission,11/1/11,C,Meena,
12,M3,Muppet,MUP,F,Fusion,2/22/13,,Meena,
11,M1,Muppet,MUP,F,Takeover,2/22/13,C,Meena,
13,M1,Muppet,MUP,F,Takeover,3/20/13,C,Meena,
14,M1,Muppet,MUP,F,Fission,5/10/13,,Meena,
15,M1,Muppet,MUP,F,Takeover,5/15/13,,Meena,
16,M1,Muppet,MUP,F,Conception,6/11/13,P,Meena,Momo
17,M1,Muppet,MUP,F,Birth,12/10/13,L,Meena,Momo
N,M,Muppet,MUP,F,Cyst,1/1/14,,,
19,M1,Muppet,MUP,F,DOD,4/29/15,L,Meena,Momo
20,M1,Muppet,MUP,F,END,4/29/15,,Meena,
18,M1,Muppet,MUP,F,Inf Death,4/29/15,L,Meena,Momo
1,M1,Myce,MYC,M,DOB,10/29/12,Natal,Mouse,
2,M1,Myce,MYC,M,START,10/29/12,Natal,Mouse,
5,M3,Myce,MYC,M,Fusion,2/22/13,Natal,Mouse,
4,M1,Myce,MYC,M,Takeover,2/22/13,Natal,Mouse,
7,M1,Myce,MYC,M,Fission,5/10/13,Natal,Mouse,
6,M1,Myce,MYC,M,Takeover,5/10/13,Natal,Mouse,
8,M1,Myce,MYC,M,Independent,7/2/13,Natal,Mouse,
9,M1,Myce,MYC,M,END,12/26/15,,Mouse,
1,M1,Mylo,MYL,M,DOB,10/14/13,Natal,Mimi,
2,M1,Mylo,MYL,M,START,10/14/13,Natal,Mimi,
3,M1,Mylo,MYL,M,DOD,1/29/14,Natal,Mimi,
4,M1,Mylo,MYL,M,END,1/29/14,Natal,Mimi,
1,M2,Myrtle,MYR,F,DOB,9/10/14,Natal,Moo,
2,M2,Myrtle,MYR,F,START,9/10/14,Natal,Moo,
3,M2,Myrtle,MYR,F,END,12/26/15,,Moo,
1,M1,Mystery,MYS,F,DOB,10/15/11,Natal,Monica,
2,M1,Mystery,MYS,F,Takeover,3/20/12,,Monica,
3,M1,Mystery,MYS,F,DOD,8/11/12,,Monica,
5,M1,Mystery,MYS,F,END,8/11/12,,Monica,
4,M1,Mystery,MYS,F,START,10/15/11,,Monica,
1,M1,Myte,MYT,M,DOB,12/8/14,Natal,Mouse,
2,M1,Myte,MYT,M,START,12/8/14,Natal,Mouse,
3,M1,Myte,MYT,M,END,12/26/15,,Mouse,
1,N,Nadia,NAD,F,DOB,9/1/05,Natal,Nardos,
2,N,Nadia,NAD,F,Takeover,1/13/11,,Nardos,
3,N,Nadia,NAD,F,Female maturation,1/20/11,C,Nardos,
4,N,Nadia,NAD,F,Conception,4/15/11,P,Nardos,Jack Sparrow
5,N,Nadia,NAD,F,START,7/31/11,P,Nardos,
6,N,Nadia,NAD,F,First Birth,10/10/11,L,Nardos,Jack Sparrow
8,N,Nadia,NAD,F,Conception,2/12/14,P,Nardos,Niguse
7,N,Nadia,NAD,F,Wean (swell),2/12/14,C,Nardos,Jack Sparrow
9,N,Nadia,NAD,F,Birth,8/14/14,L,Nardos,Niguse
10,N,Nadia,NAD,F,Inf Death,12/24/14,C,Nardos,Niguse
11,N,Nadia,NAD,F,Conception,1/31/15,P,Nardos,Niblet
12,N,Nadia,NAD,F,Birth,7/30/15,L,Nardos,Niblet
13,N,Nadia,NAD,F,END,12/26/15,,Nardos,
1,unknown,Nafta,NAF,M,DOB,11/24/97,,,
2,C,Nafta,NAF,M,START,1/29/08,Leader,,
3,C,Nafta,NAF,M,Takes over unit,1/29/08,Leader,,
4,C1,Nafta,NAF,M,Fission,4/19/08,Leader,,
5,C1,Nafta,NAF,M,Fission,5/27/08,Leader,,
8,C1,Nafta,NAF,M,END,4/10/09,Former leader,,
10,C1,Nafta,NAF,M,DIS,4/10/09,Former leader,,
6,C1,Nafta,NAF,M,Overthrown,4/10/09,Former leader,,
9,C1,Nafta,NAF,M,Fission,NA,Former leader,,
1,N,Nancy,NAN,F,DOB,8/22/94,Natal,,
5,N,Nancy,NAN,F,Conception,4/4/06,C,1/1/04,Bicha
6,N,Nancy,NAN,F,Birth,10/1/06,L,,Bicha
N,N,Nancy,NAN,F,Cyst,3/1/07,,,
7,N,Nancy,NAN,F,START,3/6/07,L,,Bicha
8,N,Nancy,NAN,F,DOD,8/19/07,,,
9,N,Nancy,NAN,F,END,8/19/07,,,
3,N,Nancy,NAN,F,Female maturation,NA,C,,Bicha
4,N,Nancy,NAN,F,First Birth,NA,L,,
2,N,Nancy,NAN,F,Independent,NA,Natal,,
1,N,Nardos,NAR,F,DOB,9/1/99,Natal,,
5,N,Nardos,NAR,F,Birth,9/1/05,L,,Nadia
6,N,Nardos,NAR,F,START,3/6/07,C,,
7,N,Nardos,NAR,F,Conception,6/13/08,P,,Nubbin
8,N,Nardos,NAR,F,Birth,12/13/08,L,,Nubbin
9,N,Nardos,NAR,F,Takeover,1/13/11,L,,Nubbin
10,N,Nardos,NAR,F,Wean (swell),1/25/11,C,,Nubbin
11,N,Nardos,NAR,F,Conception,6/13/11,P,,Flying Dutchman
12,N,Nardos,NAR,F,Birth,12/10/11,L,,Flying Dutchman
13,N,Nardos,NAR,F,Wean (swell),1/14/14,C,,Flying Dutchman
14,N,Nardos,NAR,F,Conception,9/6/14,P,,Neena
15,N,Nardos,NAR,F,Birth,3/5/15,L,,Neena
16,N,Nardos,NAR,F,END,12/26/15,,,
3,N,Nardos,NAR,F,Female maturation,NA,C,,
4,N,Nardos,NAR,F,First Birth,NA,L,,
2,N,Nardos,NAR,F,Independent,NA,Natal,,
1,N,Naughty,NAU,F,DOB,6/15/08,Natal,,
3,N,Naughty,NAU,F,Takeover,1/13/11,,,
4,N,Naughty,NAU,F,START,6/15/08,,,
5,N,Naughty,NAU,F,Female maturation,9/5/13,C,,
6,N,Naughty,NAU,F,Conception,5/16/14,P,,NoNo
7,N,Naughty,NAU,F,First Birth,11/12/14,L,,NoNo
8,N,Naughty,NAU,F,END,12/26/15,,,
2,N,Naughty,NAU,F,Independent,NA,Natal,,
1,unknown,Nech,NEC,M,DOB,1/4/93,,,
2,R,Nech,NEC,M,START,1/1/06,Former leader,,
4,R,Nech,NEC,M,END,5/23/06,Former leader,,
5,R,Nech,NEC,M,DIS,5/23/06,Former leader,,
1,N,Neena,NEE,F,DOB,3/5/15,Natal,Nardos,
2,N,Neena,NEE,F,START,3/5/15,Natal,Nardos,
3,N,Neena,NEE,F,END,12/26/15,,Nardos,
1,N,Neptune,NEP,M,DOB,3/28/12,Natal,Noggin,
2,N,Neptune,NEP,M,START,3/28/12,Natal,Noggin,
3,N,Neptune,NEP,M,Independent,1/10/14,Natal,Noggin,
4,N,Neptune,NEP,M,Emigration - JUV/SA male,11/25/14,Natal,Noggin,
5,N,Neptune,NEP,M,END,12/26/15,,Noggin,
1,N,Niblet,NIB,M,DOB,7/30/15,Natal,Nadia,
2,N,Niblet,NIB,M,START,8/20/15,Natal,Nadia,
3,N,Niblet,NIB,M,END,12/26/15,,,
1,N,Nico,NIC,M,DOB,6/27/13,Natal,Nymphadora,
2,N,Nico,NIC,M,START,6/27/13,Natal,Nymphadora,
3,N,Nico,NIC,M,DOD,8/26/13,Natal,Nymphadora,
4,N,Nico,NIC,M,END,8/26/13,Natal,Nymphadora,
1,N,Nifty,NIF,M,DOB,6/1/05,Natal,Nima,
2,N,Nifty,NIF,M,START,3/1/07,Natal,Nima,
3,N,Nifty,NIF,M,Mom died,3/5/09,,,
4,N,Nifty,NIF,M,END,NA,Natal,Nima,
1,N,Niguse,NIG,M,DOB,8/14/14,Natal,Nadia,
2,N,Niguse,NIG,M,START,8/16/14,Natal,Nadia,
3,N,Niguse,NIG,M,DOD,12/24/14,,Nadia,
4,N,Niguse,NIG,M,END,12/24/14,,Nadia,
1,unknown,Nikon,NIK,M,DOB,5/25/98,,,
3,H,Nikon,NIK,M,START,3/26/08,Leader,,
2,H,Nikon,NIK,M,Takes over unit,3/26/08,Leader,,
4,H2,Nikon,NIK,M,Fission,6/7/08,Leader,,
5,H2,Nikon,NIK,M,END,1/31/13,Leader,,
6,H2,Nikon,NIK,M,STOP,1/31/13,Leader,,
1,N,Nima,NIM,F,DOB,3/9/93,Natal,,
5,N,Nima,NIM,F,Birth,6/1/05,L,,Nifty
6,N,Nima,NIM,F,START,3/6/07,C,,
7,N,Nima,NIM,F,Conception,2/13/08,P,,Kosie
8,N,Nima,NIM,F,Birth,8/14/08,L,,Kosie
10,N,Nima,NIM,F,DOD,3/5/09,,,
11,N,Nima,NIM,F,END,3/5/09,,,
9,N,Nima,NIM,F,Inf Death,3/5/09,C,,Kosie
3,N,Nima,NIM,F,Female maturation,NA,C,,
4,N,Nima,NIM,F,First Birth,NA,L,,
2,N,Nima,NIM,F,Independent,NA,Natal,,
5,N,Nina,NIN,F,Birth,12/15/04,L,,York
1,N,Nina,NIN,F,DOB,NA,Natal,,
7,N,Nina,NIN,F,DOD,NA,,,
8,N,Nina,NIN,F,END,NA,,,
3,N,Nina,NIN,F,Female maturation,NA,C,,
4,N,Nina,NIN,F,First Birth,NA,L,,
2,N,Nina,NIN,F,Independent,NA,Natal,,
6,N,Nina,NIN,F,START,NA,,,
1,L,Niva,NIV,M,DOB,1/25/07,Natal,Lada,
2,L,Niva,NIV,M,START,1/25/07,Natal,Lada,
3,L,Niva,NIV,M,Independent,5/17/08,Natal,Lada,
4,L,Niva,NIV,M,END,NA,Natal,Lada,
1,N,Noggin,NOG,F,DOB,6/1/05,Natal,Nokia,
3,N,Noggin,NOG,F,Mom died,9/1/09,,,
4,N,Noggin,NOG,F,Takeover,1/13/11,,Nokia,
5,N,Noggin,NOG,F,Female maturation,1/20/11,C,Nokia,
6,N,Noggin,NOG,F,START,9/1/09,C,Nokia,
7,N,Noggin,NOG,F,Conception,9/27/11,P,Nokia,Neptune
8,N,Noggin,NOG,F,First Birth,3/28/12,L,Nokia,Neptune
10,N,Noggin,NOG,F,Conception,1/28/14,P,Nokia,Nugget
9,N,Noggin,NOG,F,Wean (swell),1/28/14,C,Nokia,Neptune
11,N,Noggin,NOG,F,Birth,10/4/14,L,Nokia,Nugget
12,N,Noggin,NOG,F,END,12/26/15,,Nokia,
2,N,Noggin,NOG,F,Independent,NA,Natal,Nokia,
1,unknown,Noha,NOH,M,DOB,4/11/03,,,
2,V,Noha,NOH,M,Takes over unit,4/7/11,Leader,,
3,V,Noha,NOH,M,START,4/11/11,Leader,,
4,V,Noha,NOH,M,END,12/26/15,,,
1,N,Nokia,NOK,F,DOB,9/4/96,Natal,,
5,N,Nokia,NOK,F,Birth,6/1/05,L,,Noggin
6,N,Nokia,NOK,F,START,3/6/07,C,,
7,N,Nokia,NOK,F,DOD,9/1/09,,,
8,N,Nokia,NOK,F,END,9/1/09,,,
3,N,Nokia,NOK,F,Female maturation,NA,C,,
4,N,Nokia,NOK,F,First Birth,NA,L,,
2,N,Nokia,NOK,F,Independent,NA,Natal,,
1,N,NoNo,NON,M,DOB,11/12/14,Natal,Naughty,
2,N,NoNo,NON,M,START,11/12/14,Natal,Naughty,
3,N,NoNo,NON,M,END,12/26/15,,Naughty,
5,N,Nora,NOR,F,Birth,12/15/04,L,,Yalden
6,N,Nora,NOR,F,START,NA,,,
1,N,Nora,NOR,F,DOB,NA,Natal,,
7,N,Nora,NOR,F,DOD,NA,,,
8,N,Nora,NOR,F,END,NA,,,
3,N,Nora,NOR,F,Female maturation,NA,C,,
4,N,Nora,NOR,F,First Birth,NA,L,,
2,N,Nora,NOR,F,Independent,NA,Natal,,
1,N,Nubbin,NUB,M,DOB,12/13/08,Natal,Nardos,
2,N,Nubbin,NUB,M,START,12/13/08,Natal,Nardos,
3,N,Nubbin,NUB,M,Independent,1/25/11,Natal,Nardos,
4,N,Nubbin,NUB,M,Emigration - JUV/SA male,5/18/13,Natal,Nardos,
5,N,Nubbin,NUB,M,END,5/18/13,Natal,Nardos,
1,N,Nugget,NUG,M,DOB,10/1/14,Natal,Noggin,
2,N,Nugget,NUG,M,START,10/4/14,Natal,Noggin,
3,N,Nugget,NUG,M,END,12/26/15,,Noggin,
1,G,Nuts,NUT,M,DOB,7/4/07,Natal,Ginger,
2,G,Nuts,NUT,M,START,7/4/07,Natal,Ginger,
3,G,Nuts,NUT,M,Independent,3/22/09,Natal,Ginger,
4,G,Nuts,NUT,M,Mom died,8/7/10,,,
5,G,Nuts,NUT,M,END,NA,Natal,Ginger,
1,unknown,Nyala,NYA,M,DOB,11/1/01,,,
2,AMG,Nyala,NYA,M,START,11/9/11,Bachelor,,
3,C1,Nyala,NYA,M,Takes over unit,12/2/11,Leader,,
5,C1,Nyala,NYA,M,Leader to follower,2/29/12,Former leader,,
4,C1,Nyala,NYA,M,Overthrown,2/29/12,Former leader,,
6,C1,Nyala,NYA,M,DIS,3/5/12,Former leader,,
7,C1,Nyala,NYA,M,END,3/5/12,Former leader,,
1,N,Nylon,NYL,F,DOB,11/12/14,Natal,Nymphadora,
2,N,Nylon,NYL,F,START,11/12/14,Natal,Nymphadora,
3,N,Nylon,NYL,F,END,12/26/15,,Nymphadora,
1,N,Nymphadora,NYM,F,DOB,12/18/06,Natal,,
3,N,Nymphadora,NYM,F,Takeover,1/13/11,,,
4,N,Nymphadora,NYM,F,Female maturation,8/1/11,C,,
5,N,Nymphadora,NYM,F,START,8/1/11,,,
6,N,Nymphadora,NYM,F,Conception,12/27/12,P,,Nico
7,N,Nymphadora,NYM,F,First Birth,6/25/13,L,,Nico
8,N,Nymphadora,NYM,F,Inf Death,6/25/13,C,,Nico
9,N,Nymphadora,NYM,F,Conception,5/16/14,P,,Nylon
10,N,Nymphadora,NYM,F,Birth,11/12/14,L,,Nylon
11,N,Nymphadora,NYM,F,END,12/26/15,,,
2,N,Nymphadora,NYM,F,Independent,NA,Natal,,
1,H1,Oakley,OAK,M,DOB,10/24/11,Natal,Hester,
2,H1,Oakley,OAK,M,START,10/24/11,Natal,Hester,
3,H1,Oakley,OAK,M,DOD,11/3/12,Natal,Hester,
4,H1,Oakley,OAK,M,END,11/3/12,Natal,Hester,
6,H1,Oakley,OAK,M,STOP,11/3/12,Natal,Hester,
5,H1,Oakley,OAK,M,Independent,NA,Natal,Hester,
1,Z,Oasis,OAS,M,DOB,9/10/07,Natal,Zimbaba,
2,Z,Oasis,OAS,M,START,9/10/07,Natal,Zimbaba,
3,Z,Oasis,OAS,M,Independent,8/14/08,Natal,Zimbaba,
4,Z,Oasis,OAS,M,Emigration - JUV/SA male,12/20/11,Natal,Zimbaba,
5,Z,Oasis,OAS,M,END,12/20/11,Natal,Zimbaba,
1,H1,Obama,OBA,M,DOB,3/12/09,Natal,Hershey,
2,H1,Obama,OBA,M,START,3/12/09,Natal,Hershey,
3,H,Obama,OBA,M,Independent,4/5/11,Natal,Hershey,
4,H1,Obama,OBA,M,END,NA,Natal,Hershey,
1,unknown,Oberon,OBE,M,DOB,3/20/06,,,
3,A,Oberon,OBE,M,START,3/18/15,,,
2,A,Oberon,OBE,M,Takes over unit,3/18/15,,,
4,A,Oberon,OBE,M,END,12/26/15,,,
1,O,Ochre,OCH,F,DOB,11/13/08,Natal,,
2,O,Ochre,OCH,F,START,11/24/12,,,
3,O,Ochre,OCH,F,Takeover,11/24/12,,,
4,O,Ochre,OCH,F,Takeover,3/28/13,,,
5,O,Ochre,OCH,F,Female maturation,6/15/13,C,,
6,O,Ochre,OCH,F,First Birth,10/23/14,L,,
8,O,Ochre,OCH,F,END,6/1/15,,,
7,O,Ochre,OCH,F,Independent,NA,Natal,,
1,O,Odysseus,ODY,M,DOB,9/2/11,Natal,Omi,
2,O,Odysseus,ODY,M,START,11/24/12,Natal,Omi,
3,O,Odysseus,ODY,M,Takeover,11/24/12,Natal,Omi,
4,O,Odysseus,ODY,M,Independent,3/1/13,Natal,Omi,
5,O,Odysseus,ODY,M,Takeover,3/28/13,Natal,Omi,
6,O,Odysseus,ODY,M,END,10/16/14,Natal,Omi,
7,O,Odysseus,ODY,M,STOP,10/16/14,,,
1,O,Oedipus,OED,M,START,11/24/12,Natal,,
2,O,Oedipus,OED,M,Takeover,11/24/12,Natal,,
3,O,Oedipus,OED,M,Takeover,3/28/13,Natal,,
5,O,Oedipus,OED,M,END,10/16/14,Natal,,
6,O,Oedipus,OED,M,STOP,10/16/14,,,
4,O,Oedipus,OED,M,DOB,NA,Natal,,
1,M2,Oink,OIN,M,DOB,11/4/11,Natal,Moo,
2,M2,Oink,OIN,M,START,11/4/11,Natal,Moo,
3,M2,Oink,OIN,M,DOD,12/9/11,Natal,Moo,
4,M2,Oink,OIN,M,END,12/9/11,Natal,Moo,
8,O,Okidoki,OKI,F,DOB,12/6/94,Natal,,
1,O,Okidoki,OKI,F,Conception,5/15/11,P,,Onyxia
2,O,Okidoki,OKI,F,START,10/24/12,,,
3,O,Okidoki,OKI,F,Birth,11/14/12,L,,Onyxia
4,O,Okidoki,OKI,F,Takeover,11/24/12,L,,Onyxia
5,O,Okidoki,OKI,F,Takeover,3/28/13,L,,Onyxia
6,O,Okidoki,OKI,F,Wean (swell),4/24/14,C,,Onyxia
N,O,Okidoki,OKI,F,Cyst,4/24/14,,,
11,O,Okidoki,OKI,F,END,6/1/15,,,
7,O,Okidoki,OKI,F,Female maturation,NA,C,,
10,O,Okidoki,OKI,F,First Birth,NA,L,,
9,O,Okidoki,OKI,F,Independent,NA,Natal,,
1,unknown,Olay,OLA,M,DOB,3/1/02,,,
3,S,Olay,OLA,M,START,2/19/10,Leader,,
2,S,Olay,OLA,M,Takes over unit,2/19/10,Leader,,
4,S,Olay,OLA,M,END,10/11/10,Leader,,
